accuracy,id,lat,lng,speed,time,type,state,stepCount,dbscan output,beaconData
8.2,0,37.529121,126.644263,4.03,1692358864000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.529081,126.644263,4.16,1692358865000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.529046,126.644263,3.96,1692358866000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.529014,126.644262,3.52,1692358867000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528992,126.644262,2.69,1692358868000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.52897,126.644262,2.52,1692358869000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528945,126.644262,2.44,1692358870000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528931,126.644262,2.0,1692358871000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528912,126.644278,2.33,1692358872000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528891,126.644277,2.26,1692358873000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528877,126.644276,1.82,1692358874000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528866,126.644277,1.34,1692358875000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528859,126.644261,1.13,1692358876000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528855,126.644263,0.89,1692358877000,STOP,AUTOMOBILE,412,1.0,
8.2,0,37.528801,126.644265,1.24,1692358890000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528781,126.644265,1.82,1692358891000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528755,126.644266,2.4,1692358892000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528738,126.644266,1.89,1692358893000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.52872,126.644267,1.52,1692358894000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528705,126.644267,1.51,1692358895000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528698,126.644267,1.1,1692358896000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528689,126.644268,0.93,1692358897000,STOP,AUTOMOBILE,412,1.0,
8.1,0,37.528774,126.644265,1.41,1692358979000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528796,126.644265,1.52,1692358980000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528805,126.644265,1.37,1692358981000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528813,126.644264,1.37,1692358982000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528828,126.644264,1.59,1692358983000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528846,126.644263,1.75,1692358984000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528852,126.644263,1.0,1692358985000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528862,126.644263,1.12,1692358986000,NORMAL,AUTOMOBILE,412,1.0,
8.2,0,37.528873,126.644263,1.11,1692358987000,NORMAL,AUTOMOBILE,412,1.0,
11.0,0,37.528883,126.644263,1.0,1692358988000,STOP,AUTOMOBILE,412,1.0,
17.7,0,37.528931,126.644279,1.04,1692358994000,NORMAL,AUTOMOBILE,412,1.0,
19.2,0,37.528931,126.644281,0.99,1692358995000,STOP,AUTOMOBILE,412,1.0,
40.4,0,37.528691,126.644517,2.18,1692359039000,NORMAL,AUTOMOBILE,412,1.0,
44.2,0,37.528693,126.644546,2.21,1692359040000,NORMAL,AUTOMOBILE,412,1.0,
48.3,0,37.528693,126.644579,2.39,1692359041000,NORMAL,AUTOMOBILE,412,1.0,
52.2,0,37.528684,126.644597,2.26,1692359042000,NORMAL,AUTOMOBILE,412,1.0,
57.0,0,37.528676,126.644608,2.05,1692359043000,NORMAL,AUTOMOBILE,412,1.0,
62.5,0,37.528671,126.644633,2.13,1692359044000,NORMAL,AUTOMOBILE,412,1.0,
71.9,0,37.529024,126.64444,0.0,1692359045000,STOP,AUTOMOBILE,412,1.0,
33.4,0,37.528885,126.644448,1.24,1692359202000,NORMAL,STATION,412,1.0,
35.7,0,37.528891,126.644474,0.92,1692359203000,STOP,STATION,412,1.0,
45.0,0,37.528901,126.644459,1.0,1692359206000,NORMAL,STATION,412,1.0,
50.3,0,37.528894,126.644464,1.03,1692359207000,NORMAL,STATION,412,1.0,
56.0,0,37.528893,126.644469,1.06,1692359208000,NORMAL,STATION,412,1.0,
62.1,0,37.528886,126.644474,0.97,1692359209000,STOP,STATION,412,1.0,
36.5,0,37.528938,126.64453,1.55,1692359492000,NORMAL,STATION,16,1.0,
40.3,0,37.528912,126.644558,1.97,1692359493000,NORMAL,STATION,16,1.0,
44.2,0,37.528909,126.644566,1.72,1692359494000,NORMAL,STATION,16,1.0,
48.4,0,37.528913,126.644555,1.43,1692359495000,NORMAL,STATION,16,1.0,
53.0,0,37.528903,126.644571,1.68,1692359496000,NORMAL,STATION,16,1.0,
72.5,0,37.529079,126.644515,0.88,1692359497000,STOP,STATION,16,1.0,
63.3,0,37.528908,126.644642,1.82,1692359498000,NORMAL,STATION,16,1.0,
68.9,0,37.528914,126.644686,1.71,1692359499000,NORMAL,STATION,16,1.0,
74.7,0,37.528903,126.644708,1.52,1692359500000,NORMAL,STATION,16,1.0,
80.9,0,37.528882,126.644729,1.48,1692359501000,NORMAL,STATION,16,1.0,
87.5,0,37.528855,126.644755,1.37,1692359502000,NORMAL,STATION,16,1.0,
78.2,0,37.528926,126.64463,0.32,1692359503000,STOP,STATION,16,1.0,
66.4,0,37.528816,126.644476,1.04,1692359505000,NORMAL,STATION,16,1.0,
56.6,0,37.528811,126.644487,0.88,1692359506000,STOP,STATION,16,1.0,
70.5,0,37.528852,126.644379,1.08,1692359512000,NORMAL,STATION,16,1.0,
77.7,0,37.528851,126.64437,0.77,1692359513000,STOP,STATION,16,1.0,
207.1,0,37.528761,126.644344,1.57,1692359520000,NORMAL,STATION,16,1.0,
229.4,0,37.52874,126.644341,1.57,1692359521000,NORMAL,STATION,16,1.0,
212.5,0,37.52874,126.644341,0.0,1692359522000,STOP,STATION,16,1.0,
24.0,0,37.528783,126.644497,1.12,1692359622000,NORMAL,STATION,16,1.0,
25.5,0,37.528772,126.644493,0.89,1692359623000,STOP,STATION,16,1.0,
21.3,0,37.528679,126.644547,1.26,1692359665000,NORMAL,STATION,16,1.0,
21.1,0,37.528663,126.644516,0.0,1692359666000,STOP,STATION,16,1.0,
48.4,0,37.528654,126.644266,1.31,1692359748000,NORMAL,STATION,16,1.0,
40.6,0,37.528852,126.644289,0.74,1692359749000,STOP,STATION,16,1.0,
88.1,0,37.528947,126.644534,1.6,1692359869000,NORMAL,STATION,3,1.0,
95.0,0,37.528957,126.644554,1.6,1692359870000,NORMAL,STATION,3,1.0,
108.0,0,37.528979,126.644588,1.77,1692359871000,NORMAL,STATION,3,1.0,
126.1,0,37.528976,126.644596,1.77,1692359872000,NORMAL,STATION,3,1.0,
34.5,0,37.528893,126.644511,0.15,1692359884000,STOP,STATION,3,1.0,
57.2,0,37.528959,126.644623,3.37,1692359930000,NORMAL,STATION,3,1.0,
37.4,0,37.529048,126.644193,0.0,1692359931000,STOP,STATION,3,1.0,
23.7,0,37.5288,126.644598,1.18,1692362288000,NORMAL,STATION,3,1.0,
19.5,0,37.528799,126.644611,0.0,1692362289000,STOP,STATION,3,1.0,
30.1,0,37.528769,126.64481,2.07,1692362297000,NORMAL,STATION,3,1.0,
32.9,0,37.528792,126.644784,1.01,1692362298000,NORMAL,STATION,3,1.0,
31.5,0,37.528843,126.644614,0.29,1692362299000,STOP,STATION,3,1.0,
46.0,0,37.529045,126.644707,1.48,1692362359000,NORMAL,STATION,3,1.0,
26.6,0,37.528935,126.64454,0.03,1692362360000,STOP,STATION,3,1.0,
56.3,0,37.528991,126.64457,1.68,1692362403000,NORMAL,STATION,3,1.0,
28.4,0,37.528938,126.644506,0.03,1692362404000,STOP,STATION,3,1.0,
85.8,0,37.529471,126.644466,4.5,1692362594000,NORMAL,STATION,3,1.0,
36.1,0,37.528947,126.644552,0.01,1692362595000,STOP,STATION,3,1.0,
22.3,0,37.528893,126.644539,1.31,1692362711000,NORMAL,STATION,3,1.0,
41.9,0,37.528855,126.644449,0.62,1692362717000,STOP,STATION,3,1.0,
37.3,0,37.528844,126.644622,1.18,1692362919000,NORMAL,STATION,3,1.0,
38.1,0,37.5288,126.644597,1.18,1692362920000,NORMAL,STATION,3,1.0,
39.2,0,37.5288,126.644597,0.0,1692362921000,STOP,STATION,3,1.0,
45.1,0,37.528668,126.644506,1.88,1692362924000,NORMAL,STATION,3,1.0,
17.7,0,37.528898,126.644629,0.0,1692362925000,STOP,STATION,3,1.0,
123.7,0,37.528642,126.644725,3.1,1692362953000,NORMAL,STATION,3,1.0,
147.1,0,37.528669,126.644715,0.0,1692362954000,STOP,STATION,3,1.0,
116.1,0,37.528503,126.644415,3.93,1692362955000,NORMAL,STATION,3,1.0,
80.5,0,37.528746,126.644493,3.1,1692362956000,NORMAL,STATION,3,1.0,
64.1,0,37.528678,126.644407,2.56,1692362957000,NORMAL,STATION,3,1.0,
62.2,0,37.528695,126.644426,0.0,1692362958000,STOP,STATION,3,1.0,
21.4,0,37.528915,126.644706,1.06,1692363002000,NORMAL,STATION,3,1.0,
23.6,0,37.52901,126.644839,1.96,1692363003000,NORMAL,STATION,3,1.0,
25.9,0,37.529273,126.645008,4.71,1692363004000,NORMAL,STATION,3,1.0,
29.4,0,37.529355,126.645123,4.41,1692363005000,NORMAL,STATION,3,1.0,
32.5,0,37.529382,126.645211,4.21,1692363006000,NORMAL,STATION,3,1.0,
36.6,0,37.529382,126.645314,4.31,1692363007000,NORMAL,STATION,3,1.0,
38.2,0,37.529374,126.645383,4.36,1692363008000,NORMAL,STATION,3,1.0,
39.2,0,37.529418,126.645076,1.22,1692363009000,NORMAL,STATION,3,1.0,
30.1,0,37.529312,126.644534,1.82,1692363010000,NORMAL,STATION,3,1.0,
31.4,0,37.529283,126.644515,1.21,1692363011000,NORMAL,STATION,3,1.0,
33.6,0,37.529247,126.644481,1.0,1692363012000,NORMAL,STATION,3,1.0,
35.8,0,37.529238,126.644473,0.86,1692363013000,STOP,STATION,3,1.0,
8.1,0,37.528858,126.644284,1.04,1692363058000,NORMAL,STATION,20,1.0,
8.1,0,37.528842,126.644284,1.18,1692363059000,NORMAL,STATION,20,1.0,
8.1,0,37.528836,126.644291,0.87,1692363060000,STOP,STATION,20,1.0,
8.1,0,37.528752,126.644305,2.53,1692363065000,NORMAL,STATION,6,1.0,
8.1,0,37.52871,126.6443,4.24,1692363066000,NORMAL,STATION,6,1.0,
8.1,0,37.528724,126.644299,2.66,1692363067000,NORMAL,STATION,6,1.0,
8.1,0,37.528733,126.644301,1.09,1692363068000,NORMAL,STATION,6,1.0,
8.1,0,37.528715,126.644306,1.36,1692363069000,NORMAL,STATION,6,1.0,
8.1,0,37.528705,126.644315,0.97,1692363070000,STOP,STATION,6,1.0,
8.1,0,37.528705,126.644315,0.97,1692363928452,END,,0,1.0,
54.7,0,37.537202,126.646766,0.0,1692409316000,START,WALK,0,1.0,
29.7,0,37.537408,126.64666,1.76,1692409323000,NORMAL,WALK,14,1.0,
21.0,0,37.536858,126.645437,0.73,1692409479000,STOP,WALK,260,1.0,
21.0,0,37.536858,126.645437,0.73,1692409663089,END,,0,1.0,
20.3,0,37.53629,126.646492,0.87,1692409663000,START,WALK,298,1.0,
62.3,0,37.536064,126.648305,0.0,1692409789000,STOP,WALK,188,1.0,
62.3,0,37.536064,126.648305,0.0,1692410504112,END,,0,1.0,
68.9,0,37.537001,126.647663,0.0,1692417034000,START,WALK,313,1.0,
20.2,0,37.536975,126.647787,0.85,1692417044000,STOP,WALK,11,1.0,
20.2,0,37.536975,126.647787,0.85,1692417565806,END,,0,1.0,
56.5,0,37.539133,126.645784,0.0,1692420274000,START,AUTOMOBILE,323,1.0,
49.3,0,37.539058,126.645772,5.91,1692420275000,RAPID0,AUTOMOBILE,323,1.0,
45.1,0,37.539002,126.645667,8.69,1692420276000,NORMAL,AUTOMOBILE,323,1.0,
45.1,0,37.539019,126.645571,8.69,1692420277000,NORMAL,AUTOMOBILE,323,1.0,
34.0,0,37.539047,126.645458,8.52,1692420278000,NORMAL,AUTOMOBILE,323,1.0,
21.9,0,37.539087,126.645329,8.69,1692420279000,NORMAL,AUTOMOBILE,323,1.0,
21.7,0,37.539086,126.645225,8.71,1692420280000,NORMAL,AUTOMOBILE,323,1.0,
17.3,0,37.539086,126.645095,9.52,1692420281000,NORMAL,AUTOMOBILE,323,1.0,
17.6,0,37.539091,126.644988,9.52,1692420282000,NORMAL,AUTOMOBILE,323,1.0,
16.3,0,37.539103,126.644893,9.22,1692420283000,NORMAL,AUTOMOBILE,323,1.0,
11.9,0,37.539111,126.644802,9.1,1692420284000,NORMAL,AUTOMOBILE,323,1.0,
9.6,0,37.539122,126.644712,8.01,1692420285000,NORMAL,AUTOMOBILE,323,1.0,
9.5,0,37.539117,126.644613,8.49,1692420286000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539122,126.644492,9.7,1692420287000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539117,126.644383,9.7,1692420288000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539119,126.64426,10.5,1692420289000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539117,126.644129,10.91,1692420290000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539107,126.643975,12.27,1692420291000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539112,126.643846,12.27,1692420292000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539109,126.643731,11.51,1692420293000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539103,126.64363,10.23,1692420294000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539099,126.643524,10.02,1692420295000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539103,126.643391,11.16,1692420296000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539131,126.643255,11.26,1692420297000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539133,126.643134,11.27,1692420298000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539126,126.643006,11.18,1692420299000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539126,126.642887,10.92,1692420300000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539128,126.642774,10.23,1692420301000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539124,126.642657,10.25,1692420302000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539122,126.642536,10.6,1692420303000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539123,126.642408,11.03,1692420304000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539126,126.642275,11.56,1692420305000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539122,126.642133,12.01,1692420306000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539122,126.641997,11.82,1692420307000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539123,126.64188,10.97,1692420308000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539118,126.641756,10.72,1692420309000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539118,126.641645,10.24,1692420310000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539128,126.64152,10.51,1692420311000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539122,126.641422,9.25,1692420312000,NORMAL,AUTOMOBILE,323,1.0,
8.2,0,37.539115,126.641333,8.34,1692420313000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539109,126.64125,7.8,1692420314000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539109,126.641178,6.96,1692420315000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539107,126.641124,5.7,1692420316000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539106,126.641084,4.46,1692420317000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539103,126.64106,3.06,1692420318000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539102,126.641054,1.59,1692420319000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.5391,126.641058,0.53,1692420320000,STOP,AUTOMOBILE,323,1.0,
8.1,0,37.539093,126.641027,2.22,1692420335000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539092,126.64097,3.76,1692420336000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539091,126.640896,5.14,1692420337000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.53909,126.64082,6.03,1692420338000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539078,126.640733,6.77,1692420339000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539048,126.640651,7.2,1692420340000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.539001,126.640584,7.5,1692420341000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.538933,126.640534,7.9,1692420342000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.538846,126.640518,8.41,1692420343000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.538752,126.640521,9.31,1692420344000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.538653,126.640528,10.13,1692420345000,NORMAL,AUTOMOBILE,323,1.0,
8.1,0,37.538552,126.640527,10.72,1692420346000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.538453,126.640525,10.96,1692420347000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.538354,126.640526,11.05,1692420348000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.538255,126.640525,11.15,1692420349000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.538151,126.640523,11.38,1692420350000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.538047,126.64052,11.57,1692420351000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537943,126.640519,11.54,1692420352000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537844,126.64052,11.27,1692420353000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537746,126.64052,11.01,1692420354000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537651,126.640523,10.79,1692420355000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.53756,126.640522,10.27,1692420356000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537494,126.640522,8.61,1692420357000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537447,126.640523,6.73,1692420358000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537418,126.640525,4.71,1692420359000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537419,126.640522,2.18,1692420360000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.537429,126.640524,0.47,1692420361000,STOP,AUTOMOBILE,8,1.0,
8.1,0,37.537404,126.640521,2.04,1692420406000,NORMAL,STATION,8,1.0,
8.1,0,37.537373,126.640522,2.84,1692420407000,NORMAL,STATION,8,1.0,
8.1,0,37.537336,126.640521,3.43,1692420408000,NORMAL,STATION,8,1.0,
8.1,0,37.537295,126.640523,4.04,1692420409000,NORMAL,STATION,8,1.0,
8.1,0,37.537241,126.640523,5.11,1692420410000,NORMAL,STATION,8,1.0,
8.1,0,37.537171,126.640525,6.43,1692420411000,NORMAL,STATION,8,1.0,
8.1,0,37.537105,126.640525,7.04,1692420412000,NORMAL,STATION,8,1.0,
8.1,0,37.537027,126.640522,7.73,1692420413000,NORMAL,STATION,8,1.0,
8.1,0,37.536955,126.640529,7.71,1692420414000,NORMAL,STATION,8,1.0,
8.1,0,37.536896,126.640529,7.12,1692420415000,NORMAL,STATION,8,1.0,
8.1,0,37.536845,126.640526,6.26,1692420416000,NORMAL,STATION,8,1.0,
8.1,0,37.53679,126.640527,6.15,1692420417000,NORMAL,STATION,8,1.0,
8.1,0,37.536734,126.640527,6.2,1692420418000,NORMAL,STATION,8,1.0,
8.1,0,37.53668,126.640526,6.1,1692420419000,NORMAL,STATION,8,1.0,
8.1,0,37.536623,126.64053,6.14,1692420420000,NORMAL,STATION,8,1.0,
8.1,0,37.53656,126.640532,6.55,1692420421000,NORMAL,STATION,8,1.0,
8.1,0,37.5365,126.64053,6.64,1692420422000,NORMAL,STATION,8,1.0,
8.1,0,37.536434,126.640531,6.97,1692420423000,NORMAL,STATION,8,1.0,
8.1,0,37.536358,126.640536,7.61,1692420424000,NORMAL,STATION,8,1.0,
8.1,0,37.53627,126.640537,8.73,1692420425000,NORMAL,STATION,8,1.0,
8.1,0,37.536183,126.640535,9.25,1692420426000,NORMAL,STATION,8,1.0,
8.1,0,37.536088,126.640534,9.89,1692420427000,NORMAL,STATION,8,1.0,
8.1,0,37.535992,126.640535,10.27,1692420428000,NORMAL,STATION,8,1.0,
8.1,0,37.535893,126.640536,10.61,1692420429000,NORMAL,STATION,8,1.0,
8.1,0,37.535784,126.640541,11.4,1692420430000,NORMAL,STATION,8,1.0,
8.1,0,37.535667,126.640554,12.21,1692420431000,NORMAL,STATION,8,1.0,
8.1,0,37.535548,126.640565,12.76,1692420432000,NORMAL,STATION,8,1.0,
8.1,0,37.535427,126.64057,13.08,1692420433000,NORMAL,STATION,8,1.0,
8.1,0,37.535305,126.640571,13.32,1692420434000,NORMAL,STATION,8,1.0,
8.1,0,37.53519,126.640573,12.96,1692420435000,NORMAL,STATION,8,1.0,
8.1,0,37.535079,126.640573,12.63,1692420436000,NORMAL,STATION,8,1.0,
8.1,0,37.534967,126.640577,12.33,1692420437000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534862,126.640575,11.79,1692420438000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534755,126.640578,11.83,1692420439000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534653,126.640579,11.25,1692420440000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534564,126.64058,10.23,1692420441000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534475,126.640583,9.73,1692420442000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534387,126.640584,9.6,1692420443000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534308,126.640585,9.04,1692420444000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534223,126.640583,9.39,1692420445000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.53413,126.64058,9.9,1692420446000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.534033,126.640581,10.44,1692420447000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.53393,126.640585,11.12,1692420448000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533825,126.640587,11.49,1692420449000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533711,126.640583,12.13,1692420450000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533604,126.640582,11.92,1692420451000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533503,126.64058,11.61,1692420452000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533399,126.640578,11.62,1692420453000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533304,126.640583,10.96,1692420454000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533222,126.640578,9.91,1692420455000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533149,126.640575,9.03,1692420456000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533078,126.640574,8.39,1692420457000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.533014,126.640574,7.61,1692420458000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532904,126.640591,9.97,1692420459000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532753,126.640609,14.13,1692420460000,RAPID0,AUTOMOBILE,8,1.0,
8.0,0,37.532861,126.640565,4.48,1692420461000,RAPID1,AUTOMOBILE,8,1.0,
8.0,0,37.532842,126.640559,3.18,1692420462000,NORMAL,AUTOMOBILE,8,1.0,
8.0,0,37.532843,126.640563,1.4,1692420463000,NORMAL,AUTOMOBILE,8,1.0,
8.0,0,37.532846,126.64057,0.37,1692420464000,STOP,AUTOMOBILE,8,1.0,
8.1,0,37.532806,126.640616,2.31,1692420491000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532758,126.640617,4.0,1692420492000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532701,126.640613,5.4,1692420493000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532629,126.640611,6.84,1692420494000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532547,126.640605,7.86,1692420495000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532462,126.640606,8.58,1692420496000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532374,126.6406,9.15,1692420497000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532311,126.640594,8.24,1692420498000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532246,126.640597,7.65,1692420499000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532189,126.640601,6.66,1692420500000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532124,126.640596,7.02,1692420501000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.532055,126.640599,7.43,1692420502000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531983,126.640591,7.73,1692420503000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531916,126.640587,7.59,1692420504000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.53183,126.640577,8.73,1692420505000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531738,126.640568,9.08,1692420506000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531654,126.640562,9.25,1692420507000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531584,126.640555,8.66,1692420508000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531508,126.640562,8.41,1692420509000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531432,126.640572,8.37,1692420510000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531357,126.640574,8.16,1692420511000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531283,126.640577,8.13,1692420512000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531213,126.640579,7.92,1692420513000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531143,126.640576,7.72,1692420514000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531079,126.640576,7.46,1692420515000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.531017,126.640577,6.97,1692420516000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530963,126.64058,6.46,1692420517000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530919,126.640584,5.61,1692420518000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530879,126.640588,5.09,1692420519000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530843,126.640592,4.44,1692420520000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530811,126.640595,3.96,1692420521000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530787,126.640594,3.24,1692420522000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530774,126.640597,2.19,1692420523000,NORMAL,AUTOMOBILE,8,1.0,
8.1,0,37.530773,126.640597,1.05,1692420524000,NORMAL,AUTOMOBILE,8,1.0,
